Tuple,count
"('captaincy', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('kaur', ('India', u'Maharashtra'), '2013-07-15')",1
"('oppose', ('India', u'Karnataka'), '2013-06-17')",1
"('number', ('India', u'Maharashtra'), '2013-06-17')",1
"('additional', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('fail', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('sabhas', ('India', u'Kerala'), '2013-05-13')",1
"('shiksha', ('India', u'Uttar Pradesh'), '2013-07-15')",2
"('abusive', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('disease', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('moderate', ('India', u'Delhi'), '2013-07-15')",1
"('response', ('India', u'Maharashtra'), '2013-04-15')",1
"('status', ('India', u'Orissa'), '2013-04-22')",1
"('majority', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('exit', ('India', u'Delhi'), '2013-07-15')",1
"('area', ('India', u'Orissa'), '2013-06-24')",1
"('mamata', ('India', u'Gujarat'), '2013-07-15')",1
"('people', ('India', u'Bihar'), '2013-07-15')",1
"('bjp', ('India', u'Kerala'), '2013-05-06')",1
"('ride', ('India', u'Delhi'), '2013-05-20')",1
"('egypt', ('India', u'Goa'), '2013-06-24')",1
"('ache', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('construction', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('detail', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('counterpart', ('India', u'Maharashtra'), '2013-06-17')",1
"('abbreviated', ('India', u'Karnataka'), '2013-07-15')",1
"('breed', ('India', u'Karnataka'), '2013-06-17')",1
"('winged', ('India', u'Orissa'), '2013-07-15')",1
"('standard', ('India', u'Bihar'), '2013-07-15')",1
"('example', ('India', u'Kerala'), '2013-06-17')",2
"('review', ('India', u'Karnataka'), '2013-06-17')",1
"('hatred', ('India', u'Goa'), '2013-07-15')",1
"('headache', ('India', u'Punjab'), '2013-06-17')",1
"('include', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('near', ('India', u'Karnataka'), '2013-06-03')",1
"('give', ('India', u'Karnataka'), '2013-06-17')",2
"('bail', ('India', u'Karnataka'), '2013-06-10')",1
"('confuse', ('India', u'Delhi'), '2013-07-15')",1
"('completing', ('India', u'Uttaranchal'), '2013-06-24')",1
"('drug', ('India', u'Goa'), '2013-07-15')",2
"('develop', ('India', u'Delhi'), '2013-07-15')",1
"('related', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('effort', ('India', u'Karnataka'), '2013-07-01')",1
"('finally', ('India', u'Chandigarh'), '2013-07-08')",1
"('outrun', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('ladakh', ('India', u'Karnataka'), '2013-04-22')",1
"('weak', ('India', u'Karnataka'), '2013-07-01')",1
"('risk', ('India', u'Karnataka'), '2013-04-22')",1
"('rare', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('transfer', ('India', u'West Bengal'), '2013-01-21')",1
"('ramakrishna', ('India', u'Karnataka'), '2013-05-27')",1
"('still', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('obscene', ('India', u'Gujarat'), '2013-07-15')",2
"('case', ('India', u'Maharashtra'), '2013-07-01')",1
"('micro', ('India', u'Maharashtra'), '2013-05-20')",1
"('together', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('heedless', ('India', u'Haryana'), '2013-07-15')",1
"('copyright', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('positive', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('inspire', ('India', u'Karnataka'), '2013-06-17')",1
"('video', ('India', u'Uttaranchal'), '2013-06-24')",1
"('week', ('India', u'Delhi'), '2013-06-24')",1
"('login', ('India', u'Orissa'), '2013-07-15')",2
"('choloroquine', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('sure', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('reporter', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('side', ('India', u'Delhi'), '2013-07-15')",2
"('ops', ('India', u'Karnataka'), '2013-06-24')",1
"('admit', ('India', u'Karnataka'), '2013-06-24')",1
"('past', ('India', u'Goa'), '2013-07-15')",1
"('brace', ('India', 'Kerala'), '2013-05-13')",1
"('currency', ('India', u'Maharashtra'), '2013-07-15')",1
"('weed', ('India', u'Punjab'), '2013-06-10')",1
"('treat', ('India', u'Bihar'), '2013-07-15')",1
"('falling', ('India', u'Delhi'), '2013-07-15')",1
"('minimize', ('India', u'Karnataka'), '2013-06-17')",1
"('jawan', ('India', u'Kerala'), '2013-06-10')",1
"('basti', ('India', u'Punjab'), '2013-07-01')",1
"('along', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('temporary', ('India', u'Karnataka'), '2013-05-20')",1
"('daughter', ('India', u'Karnataka'), '2013-04-22')",1
"('ypd', ('India', u'Karnataka'), '2013-06-10')",1
"('singh', ('India', u'Punjab'), '2013-06-10')",1
"('silly', ('India', u'Delhi'), '2013-07-15')",1
"('administration', ('India', u'Karnataka'), '2013-06-10')",1
"('governor', ('India', u'Punjab'), '2013-04-08')",1
"('tytler', ('India', u'Punjab'), '2013-04-08')",1
"('aanganwadi', ('India', u'Madhya Pradesh'), '2013-06-03')",1
"('period', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('mumbai', ('India', u'Kerala'), '2013-05-06')",1
"('bellary', ('India', u'Karnataka'), '2013-06-24')",1
"('cylinder', ('India', u'Uttaranchal'), '2013-06-24')",1
"('lead', ('India', u'Karnataka'), '2013-05-20')",1
"('breeding', ('India', u'Maharashtra'), '2013-06-10')",1
"('cause', ('India', u'Chandigarh'), '2013-06-03')",1
"('tree', ('India', u'West Bengal'), '2013-05-06')",1
"('case', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('initial', ('India', u'Goa'), '2013-07-15')",1
"('signal', ('India', u'Uttaranchal'), '2013-06-24')",1
"('victim', ('India', u'Madhya Pradesh'), '2013-07-15')",1
"('vary', ('India', u'Haryana'), '2013-07-15')",1
"('news', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('rajdhani', ('India', u'Delhi'), '2013-05-20')",1
"('pranab', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('life', ('India', u'Maharashtra'), '2013-07-08')",2
"('mountaineer', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('inspection', ('India', u'Maharashtra'), '2013-02-11')",1
"('everybody', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('yet', ('India', 'Kerala'), '2013-05-13')",1
"('judge', ('India', u'Maharashtra'), '2013-02-11')",1
"('increase', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('dmo', ('India', u'Kerala'), '2013-05-27')",1
"('stick', ('India', u'Uttaranchal'), '2013-06-24')",1
"('development', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('opinion', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('guilty', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('preview', ('India', u'Bihar'), '2013-07-15')",1
"('neurological', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('one', ('India', u'Karnataka'), '2013-05-20')",3
"('right', ('India', u'Karnataka'), '2013-06-03')",1
"('right', ('India', u'Assam'), '2013-07-15')",1
"('chandrapuri', ('India', u'Uttaranchal'), '2013-06-24')",1
"('contaminated', ('India', u'Delhi'), '2013-06-24')",1
"('center', ('India', u'Orissa'), '2013-07-15')",2
"('alam', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('rukh', ('India', u'Karnataka'), '2013-07-01')",1
"('ward', ('India', u'Orissa'), '2013-07-15')",5
"('deep', ('India', u'Punjab'), '2013-04-08')",1
"('publish', ('India', u'Chhattisgarh'), '2013-07-15')",2
"('nearby', ('India', u'Delhi'), '2013-07-15')",1
"('save', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('policy', ('India', u'Karnataka'), '2013-06-17')",1
"('cross', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('file', ('India', u'Karnataka'), '2013-06-17')",1
"('vijayakumar', ('India', u'Kerala'), '2013-06-10')",1
"('misstep', ('India', u'Karnataka'), '2013-06-17')",1
"('adventurous', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('fmcg', ('India', u'Karnataka'), '2013-06-17')",1
"('virology', ('India', u'Karnataka'), '2013-06-17')",2
"('support', ('India', u'Karnataka'), '2013-06-17')",2
"('male', ('India', u'Karnataka'), '2013-06-17')",1
"('break', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('time', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('post', ('India', u'Haryana'), '2013-05-06')",1
"('giant', ('India', u'Punjab'), '2013-04-08')",1
"('life', ('India', u'Maharashtra'), '2013-02-11')",2
"('article', ('India', u'Delhi'), '2013-07-15')",2
"('though', ('India', u'Punjab'), '2013-06-17')",1
"('sortie', ('India', u'Uttaranchal'), '2013-06-24')",1
"('society', ('India', u'Uttaranchal'), '2013-06-24')",1
"('hundred', ('India', u'Karnataka'), '2013-06-17')",1
"('person', ('India', u'Kerala'), '2013-06-03')",1
"('monsoon', ('India', u'Kerala'), '2013-06-17')",1
"('doctor', ('India', u'Tamil Nadu'), '2013-06-17')",1
"('warm', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('concern', ('India', u'Bihar'), '2013-07-15')",1
"('compromise', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('forward', ('India', u'Kerala'), '2013-05-06')",1
"('let', ('India', u'Chhattisgarh'), '2013-07-15')",2
"('reprint', ('India', u'Karnataka'), '2013-07-08')",1
"('month', ('India', u'Uttaranchal'), '2013-06-24')",1
"('observe', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('form', ('India', u'Delhi'), '2013-07-08')",1
"('mourn', ('India', u'Goa'), '2013-06-24')",1
"('consume', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('curb', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('sick', ('India', u'Chhattisgarh'), '2013-07-15')",4
"('rahul', ('India', u'Delhi'), '2013-07-15')",1
"('outbreak', ('India', u'Kerala'), '2013-06-03')",2
"('interim', ('India', u'Maharashtra'), '2013-07-01')",1
"('case', ('India', u'Madhya Pradesh'), '2013-07-01')",1
"('fight', ('India', u'Haryana'), '2013-07-15')",1
"('household', ('India', u'Karnataka'), '2013-04-22')",1
"('resident', ('India', u'Madhya Pradesh'), '2013-06-24')",1
"('quick', ('India', u'Madhya Pradesh'), '2013-07-15')",1
"('coup', ('India', u'Karnataka'), '2013-07-01')",1
"('kasaragod', ('India', u'Kerala'), '2013-06-03')",1
"('insecticide', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('lentil', ('India', u'Madhya Pradesh'), '2013-07-15')",1
"('officer', ('India', u'Maharashtra'), '2013-04-15')",1
"('fear', ('India', u'Kerala'), '2013-05-06')",1
"('state', ('India', u'Madhya Pradesh'), '2013-07-15')",2
"('high', ('India', u'Karnataka'), '2013-06-17')",4
"('nutrition', ('India', u'Kerala'), '2013-06-03')",1
"('spread', ('India', u'Haryana'), '2013-07-08')",1
"('health', ('India', u'Delhi'), '2013-07-15')",3
"('uttar', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('railway', ('India', u'Karnataka'), '2013-04-22')",1
"('verma', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('breakthrough', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('nearby', ('India', u'Goa'), '2013-07-15')",1
"('england', ('India', u'Karnataka'), '2013-06-17')",3
"('reserve', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('post', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('cause', ('India', u'Maharashtra'), '2013-04-15')",1
"('tel', ('India', u'Karnataka'), '2013-07-01')",1
"('strict', ('India', u'Kerala'), '2013-05-13')",1
"('maximum', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('order', ('India', u'Maharashtra'), '2013-06-10')",1
"('dhonia', ('India', u'Gujarat'), '2013-07-15')",1
"('shock', ('India', u'Haryana'), '2013-07-15')",1
"('multiple', ('India', u'Maharashtra'), '2013-01-21')",1
"('late', ('India', u'Karnataka'), '2013-06-10')",2
"('riparian', ('India', u'Karnataka'), '2013-07-15')",1
"('import', ('India', u'Delhi'), '2013-07-15')",1
"('miracle', ('India', u'Karnataka'), '2013-04-22')",1
"('right', ('India', u'Chandigarh'), '2013-06-17')",1
"('ever', ('India', u'Chhattisgarh'), '2013-07-01')",1
"('strike', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('dispose', ('India', u'Karnataka'), '2013-07-15')",1
"('resign', ('India', u'Karnataka'), '2013-06-17')",1
"('must', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('insulate', ('India', u'Karnataka'), '2013-07-01')",1
"('beat', ('India', u'Karnataka'), '2013-06-03')",1
"('may', ('India', u'Goa'), '2013-04-01')",1
"('information', ('India', u'Karnataka'), '2013-05-27')",1
"('specie', ('India', u'Maharashtra'), '2013-06-17')",1
"('post', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('contrary', ('India', u'Gujarat'), '2013-07-15')",1
"('well', ('India', u'Maharashtra'), '2013-07-08')",1
"('itdc', ('India', u'Karnataka'), '2013-06-17')",1
"('treatment', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('affected', ('India', u'Maharashtra'), '2013-07-15')",1
"('two', ('India', u'Uttaranchal'), '2013-06-24')",1
"('add', ('India', u'Maharashtra'), '2013-04-15')",2
"('activist', ('India', u'Kerala'), '2013-05-13')",1
"('injure', ('India', u'Orissa'), '2013-07-15')",1
"('provide', ('India', u'Karnataka'), '2013-06-17')",2
"('vector', ('India', u'Maharashtra'), '2013-07-01')",1
"('prepare', ('India', u'Madhya Pradesh'), '2013-07-15')",1
"('ruler', ('India', u'Karnataka'), '2013-07-15')",1
"('kind', ('India', u'Delhi'), '2013-07-15')",2
"('tendency', ('India', u'Maharashtra'), '2013-07-01')",1
"('pgimer', ('India', u'Punjab'), '2013-01-21')",1
"('gallery', ('India', u'Goa'), '2013-06-24')",1
"('effort', ('India', u'Goa'), '2013-07-08')",1
"('reveal', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('network', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('local', ('India', u'Kerala'), '2013-05-06')",1
"('least', ('India', u'Maharashtra'), '2013-07-15')",1
"('hand', ('India', u'West Bengal'), '2013-01-21')",1
"('illegal', ('India', u'Karnataka'), '2013-06-10')",1
"('even', ('India', u'Maharashtra'), '2013-07-15')",2
"('work', ('India', u'Uttaranchal'), '2013-06-24')",1
"('group', ('India', u'West Bengal'), '2013-01-21')",1
"('urge', ('India', u'Karnataka'), '2013-07-01')",1
"('friday', ('India', u'Orissa'), '2013-07-15')",3
"('official', ('India', u'Karnataka'), '2013-06-17')",3
"('yet', ('India', u'Maharashtra'), '2013-07-08')",2
"('black', ('India', u'Maharashtra'), '2013-02-11')",1
"('contrary', ('India', u'Karnataka'), '2013-07-08')",1
"('number', ('India', u'Kerala'), '2013-06-17')",1
"('trash', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('commissioner', ('India', u'Maharashtra'), '2013-07-08')",2
"('result', ('India', u'Orissa'), '2013-04-22')",1
"('report', ('India', u'Maharashtra'), '2013-05-20')",1
"('thane', ('India', u'Karnataka'), '2013-06-17')",1
"('analysis', ('India', u'Goa'), '2013-06-24')",1
"('away', ('India', u'Karnataka'), '2013-06-24')",1
"('village', ('India', u'Bihar'), '2013-05-20')",1
"('pattern', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('nurse', ('India', u'Punjab'), '2013-04-08')",1
"('tribute', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('sovan', ('India', u'West Bengal'), '2013-05-06')",1
"('meanwhile', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('approval', ('India', u'Maharashtra'), '2013-04-15')",1
"('chikungunya', ('India', u'Kerala'), '2013-06-03')",1
"('step', ('India', u'Kerala'), '2013-06-03')",1
"('access', ('India', u'Maharashtra'), '2013-07-08')",1
"('nagaraj', ('India', u'Karnataka'), '2013-05-20')",1
"('officer', ('India', u'Maharashtra'), '2013-05-20')",1
"('evacuate', ('India', u'Uttaranchal'), '2013-06-24')",1
"('morale', ('India', u'Karnataka'), '2013-07-01')",1
"('treat', ('India', u'Karnataka'), '2013-05-20')",1
"('check', ('India', u'Karnataka'), '2013-05-20')",1
"('important', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('indian', ('India', u'Delhi'), '2013-07-15')",1
"('preference', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('reach', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('sanitation', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('xxxxxx', ('India', u'Assam'), '2013-07-15')",1
"('say', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('whether', ('India', u'Delhi'), '2013-07-15')",1
"('ache', ('India', u'Bihar'), '2013-07-15')",1
"('email', ('India', u'Orissa'), '2013-07-15')",3
"('minister', ('India', u'Kerala'), '2013-06-03')",1
"('season', ('India', u'Kerala'), '2013-06-17')",1
"('meeting', ('India', u'Kerala'), '2013-05-13')",1
"('reveal', ('India', u'Punjab'), '2013-01-21')",1
"('leave', ('India', u'Delhi'), '2013-05-20')",1
"('click', ('India', u'Maharashtra'), '2013-05-20')",1
"('require', ('India', u'Orissa'), '2013-07-15')",2
"('ahmednagar', ('India', u'Maharashtra'), '2013-07-08')",1
"('absent', ('India', u'Karnataka'), '2013-06-24')",1
"('rjd', ('India', u'Delhi'), '2013-07-15')",1
"('wife', ('India', u'Delhi'), '2013-06-24')",1
"('nearly', ('India', u'Delhi'), '2013-07-15')",1
"('government', ('India', u'Karnataka'), '2013-07-01')",1
"('area', ('India', u'Haryana'), '2013-07-15')",1
"('jaipur', ('India', u'Gujarat'), '2013-06-24')",1
"('srinagar', ('India', u'Chhattisgarh'), '2013-07-15')",1
"('situation', ('India', u'Goa'), '2013-07-15')",1
"('chief', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('stagnant', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('work', ('India', u'Karnataka'), '2013-06-24')",1
"('copyright', ('India', u'Orissa'), '2013-07-15')",1
"('government', ('India', u'Haryana'), '2013-05-06')",1
"('cuba', ('India', u'Karnataka'), '2013-06-17')",1
"('feel', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('gear', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('blast', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('eobi', ('India', u'Goa'), '2013-07-15')",1
"('ashram', ('India', u'Karnataka'), '2013-06-17')",1
"('victim', ('India', u'Maharashtra'), '2013-01-21')",1
"('sharekhaan', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('kalantara', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('anything', ('India', u'Delhi'), '2013-07-15')",1
"('rescue', ('India', u'Goa'), '2013-06-24')",2
"('artemis', ('India', u'Haryana'), '2013-07-15')",1
"('hand', ('India', u'Punjab'), '2013-04-08')",1
"('bennett', ('India', u'Kerala'), '2013-06-03')",1
"('toll', ('India', u'Orissa'), '2013-07-15')",1
"('resistant', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('leading', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('ibl', ('India', u'Karnataka'), '2013-06-17')",1
"('close', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('therapy', ('India', u'Orissa'), '2013-04-22')",1
"('drug', ('India', u'Delhi'), '2013-07-01')",1
"('education', ('India', u'Goa'), '2013-07-15')",3
"('toll', ('India', u'Orissa'), '2013-06-24')",1
"('normal', ('India', u'Orissa'), '2013-07-15')",1
"('kulkarni', ('India', u'Karnataka'), '2013-06-03')",1
"('bring', ('India', u'Maharashtra'), '2013-04-15')",1
"('short', ('India', u'Delhi'), '2013-07-15')",1
"('time', ('India', u'Karnataka'), '2013-06-17')",2
"('true', ('India', u'Uttaranchal'), '2013-06-24')",1
"('increase', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('impeccable', ('India', u'Goa'), '2013-06-24')",1
"('express', ('India', u'Karnataka'), '2013-07-15')",1
"('kozhikode', ('India', u'Kerala'), '2013-06-10')",2
"('life', ('India', u'Bihar'), '2013-07-15')",2
"('encourage', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('breed', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('tribute', ('India', u'Orissa'), '2013-07-15')",1
"('test', ('India', u'Karnataka'), '2013-07-15')",2
"('free', ('India', u'Bihar'), '2013-07-15')",2
"('nation', ('India', u'Orissa'), '2013-07-15')",1
"('zoom', ('India', u'Orissa'), '2013-07-15')",2
"('sun', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('many', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('transformation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('pollution', ('India', u'Maharashtra'), '2013-07-15')",1
"('choose', ('India', u'Gujarat'), '2013-06-24')",1
"('comment', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('april', ('India', u'Karnataka'), '2013-07-15')",1
"('point', ('India', u'Karnataka'), '2013-04-22')",1
"('usgao', ('India', u'Goa'), '2013-07-15')",3
"('allegedly', ('India', u'Delhi'), '2013-06-24')",1
"('checking', ('India', u'Delhi'), '2013-07-08')",1
"('rest', ('India', u'Kerala'), '2013-06-17')",1
"('koppa', ('India', u'Karnataka'), '2013-05-27')",1
"('publish', ('India', u'Kerala'), '2013-05-06')",1
"('instruct', ('India', u'Karnataka'), '2013-05-27')",2
"('correc', ('India', u'Maharashtra'), '2013-02-11')",1
"('complain', ('India', u'Goa'), '2013-07-15')",2
"('dvg', ('India', u'Karnataka'), '2013-06-17')",1
"('personal', ('India', u'Maharashtra'), '2013-07-08')",2
"('assistant', ('India', u'Goa'), '2013-07-15')",1
"('sharp', ('India', u'Haryana'), '2013-07-15')",1
"('expert', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('avoid', ('India', u'Kerala'), '2013-06-17')",2
"('chhapra', ('India', u'Tamil Nadu'), '2013-07-15')",1
"('sexual', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('slanderous', ('India', u'Orissa'), '2013-07-15')",2
"('headley', ('India', u'Goa'), '2013-01-21')",1
"('one', ('India', u'Maharashtra'), '2013-06-17')",1
"('lawmaker', ('India', u'Karnataka'), '2013-06-24')",1
"('panchayat', ('India', u'Karnataka'), '2013-07-15')",2
"('progress', ('India', u'West Bengal'), '2013-05-06')",1
"('city', ('India', u'Maharashtra'), '2013-07-15')",1
"('exist', ('India', u'Karnataka'), '2013-06-10')",1
"('person', ('India', u'Maharashtra'), '2013-07-15')",1
"('use', ('India', u'Delhi'), '2013-07-15')",3
"('dayanand', ('India', u'Punjab'), '2013-06-17')",1
"('beat', ('India', u'Kerala'), '2013-05-06')",1
"('seemingly', ('India', u'Delhi'), '2013-06-24')",1
"('bank', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('massive', ('India', u'Madhya Pradesh'), '2013-06-10')",1
"('free', ('India', u'Karnataka'), '2013-07-15')",1
"('around', ('India', u'Assam'), '2013-07-15')",1
"('case', ('India', u'Madhya Pradesh'), '2013-07-15')",3
"('effective', ('India', u'Rajasthan'), '2013-04-22')",1
"('villager', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('convey', ('India', u'Karnataka'), '2013-06-17')",1
"('see', ('India', u'Goa'), '2013-06-24')",2
"('form', ('India', 'Kerala'), '2013-05-13')",1
"('marked', ('India', u'Maharashtra'), '2013-07-08')",1
"('alert', ('India', u'Karnataka'), '2013-06-10')",1
"('writer', ('India', u'Kerala'), '2013-06-10')",1
"('regard', ('India', u'Haryana'), '2013-07-15')",1
"('season', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('remove', ('India', u'Kerala'), '2013-06-03')",2
"('tamil', ('India', u'Maharashtra'), '2013-07-15')",1
"('bmo', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('may', ('India', u'Orissa'), '2013-07-15')",2
"('technician', ('India', u'Karnataka'), '2013-06-10')",1
"('port', ('India', u'Goa'), '2013-01-21')",1
"('sample', ('India', u'Orissa'), '2013-07-15')",2
"('incite', ('India', u'Bihar'), '2013-07-15')",1
"('treat', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('copyright', ('India', u'Bihar'), '2013-07-15')",1
"('author', ('India', u'Bihar'), '2013-07-15')",1
"('accord', ('India', u'Karnataka'), '2013-06-10')",1
"('balasore', ('India', u'Orissa'), '2013-07-15')",4
"('grass', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('india', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('failure', ('India', u'Haryana'), '2013-07-15')",1
"('mid', ('India', u'Tamil Nadu'), '2013-07-15')",2
"('xxxxxx', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('train', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('different', ('India', u'West Bengal'), '2013-01-21')",1
"('release', ('India', u'West Bengal'), '2013-01-21')",1
"('requirement', ('India', u'Kerala'), '2013-06-10')",1
"('toll', ('India', u'Bihar'), '2013-07-15')",1
"('common', ('India', u'Delhi'), '2013-07-08')",1
"('muzaffarnagar', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('father', ('India', u'Haryana'), '2013-07-15')",1
"('call', ('India', u'Delhi'), '2013-07-15')",1
"('bear', ('India', u'Uttar Pradesh'), '2013-07-01')",1
"('live', ('India', u'Karnataka'), '2013-04-22')",1
"('deliver', ('India', u'Uttaranchal'), '2013-06-24')",2
"('visit', ('India', u'Kerala'), '2013-06-10')",1
"('area', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('idukki', ('India', u'Kerala'), '2013-06-17')",1
"('network', ('India', u'Maharashtra'), '2013-07-15')",1
"('dollar', ('India', u'Karnataka'), '2013-06-10')",1
"('total', ('India', u'Orissa'), '2013-06-24')",1
"('pictures', ('India', u'Orissa'), '2013-07-15')",1
"('meet', ('India', u'Gujarat'), '2013-07-15')",1
"('cash', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('enjoy', ('India', u'Delhi'), '2013-07-15')",1
"('crore', ('India', 'Kerala'), '2013-05-13')",1
"('physician', ('India', u'Karnataka'), '2013-05-27')",1
"('standard', ('India', u'Goa'), '2013-06-24')",1
"('dengue', ('India', u'Orissa'), '2013-06-24')",2
"('program', ('India', u'Karnataka'), '2013-04-22')",1
"('events', ('India', u'Uttaranchal'), '2013-06-24')",1
"('fall', ('India', u'Uttar Pradesh'), '2013-07-15')",2
"('send', ('India', u'Delhi'), '2013-05-20')",1
"('copyright', ('India', u'Punjab'), '2013-07-01')",1
"('clinic', ('India', u'Orissa'), '2013-04-22')",1
"('day', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('hindu', ('India', u'Karnataka'), '2013-06-10')",1
"('administration', ('India', u'Karnataka'), '2013-05-27')",1
"('notify', ('India', u'Orissa'), '2013-07-15')",1
"('sarvajnanagar', ('India', u'Karnataka'), '2013-06-03')",1
"('aleem', ('India', u'Maharashtra'), '2013-07-15')",1
"('couple', ('India', u'Gujarat'), '2013-07-15')",1
"('official', ('India', u'Haryana'), '2013-05-06')",1
"('total', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('less', ('India', u'Orissa'), '2013-06-24')",1
"('four', ('India', u'Orissa'), '2013-04-22')",1
"('scrap', ('India', u'Maharashtra'), '2013-02-11')",1
"('research', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('detect', ('India', u'Goa'), '2013-07-08')",1
"('duty', ('India', u'Goa'), '2013-06-24')",1
