Tuple,count
"('red', ('India', u'Punjab'), '2013-04-08')",1
"('several', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('guideline', ('India', u'Orissa'), '2013-04-22')",1
"('draft', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('appointment', ('India', u'Punjab'), '2013-04-08')",1
"('apr', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('closure', ('India', u'Goa'), '2013-01-21')",1
"('say', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('staff', ('India', u'Orissa'), '2013-04-22')",1
"('west', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('panaji', ('India', u'Goa'), '2013-01-21')",1
"('wish', ('India', u'Maharashtra'), '2013-02-11')",2
"('unite', ('India', u'Punjab'), '2013-01-21')",1
"('last', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('book', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('season', ('India', u'Punjab'), '2013-01-21')",1
"('reason', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('daily', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('ahmad', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('civic', ('India', u'Maharashtra'), '2013-04-15')",1
"('shorter', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('construction', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('well', ('India', u'Maharashtra'), '2013-04-15')",1
"('would', ('India', u'West Bengal'), '2013-01-21')",1
"('environmental', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('hindu', ('India', u'Maharashtra'), '2013-02-11')",1
"('occur', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('municipal', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('stomach', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('would', ('India', u'Punjab'), '2013-01-21')",1
"('virus', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('due', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('coimbatore', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('decline', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('deep', ('India', u'Maharashtra'), '2013-02-11')",1
"('treatment', ('India', u'Punjab'), '2013-01-21')",1
"('everybody', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('taken', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('people', ('India', u'Maharashtra'), '2013-01-21')",1
"('say', ('India', u'Punjab'), '2013-01-21')",1
"('monsoon', ('India', u'Goa'), '2013-04-01')",1
"('say', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('probe', ('India', u'Punjab'), '2013-04-08')",1
"('accord', ('India', u'Maharashtra'), '2013-04-15')",1
"('role', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('charitable', ('India', u'Punjab'), '2013-04-08')",1
"('november', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('star', ('India', u'Punjab'), '2013-01-21')",1
"('nonperforming', ('India', u'Karnataka'), '2013-04-22')",1
"('adjourn', ('India', u'Karnataka'), '2013-04-22')",1
"('supreme', ('India', u'Punjab'), '2013-04-08')",1
"('worker', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('focal', ('India', u'Punjab'), '2013-04-08')",1
"('like', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('link', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('infection', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('represent', ('India', u'Orissa'), '2013-04-22')",1
"('day', ('India', u'Maharashtra'), '2013-02-11')",2
"('talk', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('scientist', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('kharadi', ('India', u'Maharashtra'), '2013-01-21')",1
"('microrna', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('engineering', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('plan', ('India', u'Karnataka'), '2013-04-22')",1
"('change', ('India', u'Punjab'), '2013-01-21')",1
"('suppress', ('India', u'West Bengal'), '2013-01-21')",1
"('today', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('disase', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('supply', ('India', u'Maharashtra'), '2013-02-11')",1
"('preference', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('eightyfour', ('India', u'Orissa'), '2013-04-22')",1
"('monsoon', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('pune', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('dengue', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('following', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('principal', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('construction', ('India', u'Maharashtra'), '2013-02-11')",1
"('mumbai', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('minimize', ('India', u'Goa'), '2013-04-01')",1
"('coding', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('history', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('khurshid', ('India', u'Karnataka'), '2013-04-22')",1
"('april', ('India', u'Maharashtra'), '2013-02-11')",1
"('healthcare', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('risk', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('soon', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('malaria', ('India', u'Maharashtra'), '2013-04-15')",1
"('email', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('increased', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('hospital', ('India', u'Punjab'), '2013-01-21')",1
"('odisha', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('bite', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('group', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('nvbdcp', ('India', u'Orissa'), '2013-04-22')",1
"('sonia', ('India', u'Karnataka'), '2013-04-22')",1
"('yield', ('India', u'Maharashtra'), '2013-04-15')",1
"('condition', ('India', u'Maharashtra'), '2013-01-21')",1
"('april', ('India', u'Orissa'), '2013-04-22')",1
"('version', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('call', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('delhi', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('incubation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('mostly', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('madhya', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('mallanna', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('use', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('administrative', ('India', u'Maharashtra'), '2013-02-11')",1
"('rgcb', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('city', ('India', u'Rajasthan'), '2013-04-22')",1
"('village', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('district', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('studio', ('India', u'Maharashtra'), '2013-04-15')",1
"('beyond', ('India', u'West Bengal'), '2013-01-21')",1
"('curvy', ('India', u'Karnataka'), '2013-04-22')",1
"('singh', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('wife', ('India', u'Orissa'), '2013-04-22')",1
"('worker', ('India', u'Punjab'), '2013-04-08')",1
"('city', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('big', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('congress', ('India', u'Punjab'), '2013-01-21')",1
"('hinduja', ('India', u'Maharashtra'), '2013-02-11')",1
"('force', ('India', u'Goa'), '2013-04-01')",1
"('dayanand', ('India', u'Punjab'), '2013-01-21')",1
"('nuptial', ('India', u'Punjab'), '2013-04-08')",1
"('zoo', ('India', u'Maharashtra'), '2013-02-11')",1
"('india', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('bill', ('India', u'Punjab'), '2013-04-08')",1
"('apology', ('India', u'Karnataka'), '2013-04-22')",1
"('compare', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('tirunelveli', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('noteworthy', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('terrorism', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('terrorist', ('India', u'Maharashtra'), '2013-02-11')",1
"('kalyan', ('India', u'Karnataka'), '2013-04-22')",1
"('patient', ('India', u'Rajasthan'), '2013-04-22')",1
"('despite', ('India', u'Maharashtra'), '2013-02-11')",1
"('zinc', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('succumb', ('India', u'Maharashtra'), '2013-04-15')",1
"('talent', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('need', ('India', u'Karnataka'), '2013-04-22')",1
"('saath', ('India', u'Maharashtra'), '2013-02-11')",1
"('holidaying', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('govt', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('field', ('India', u'Punjab'), '2013-01-21')",1
"('device', ('India', u'Maharashtra'), '2013-04-15')",1
"('collate', ('India', u'West Bengal'), '2013-01-21')",1
"('last', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('wildlife', ('India', u'West Bengal'), '2013-01-21')",1
"('falciparum', ('India', u'Orissa'), '2013-04-22')",1
"('sensex', ('India', u'Karnataka'), '2013-04-22')",1
"('posco', ('India', u'Karnataka'), '2013-04-22')",1
"('collect', ('India', u'West Bengal'), '2013-01-21')",1
"('speech', ('India', u'Punjab'), '2013-01-21')",1
"('within', ('India', u'West Bengal'), '2013-01-21')",1
"('study', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('juhu', ('India', u'Maharashtra'), '2013-04-15')",1
"('bjp', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('march', ('India', u'Maharashtra'), '2013-04-15')",1
"('massive', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('melapalayam', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('mean', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('malarial', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('month', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('fill', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('mumbai', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('research', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('disturb', ('India', u'Maharashtra'), '2013-02-11')",1
"('consider', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('breed', ('India', u'Karnataka'), '2013-04-22')",1
"('higgs', ('India', u'Karnataka'), '2013-04-22')",1
"('mean', ('India', u'Maharashtra'), '2013-02-11')",1
"('blast', ('India', u'Karnataka'), '2013-04-22')",1
"('insecticide', ('India', u'Goa'), '2013-04-01')",1
"('kill', ('India', u'Orissa'), '2013-04-22')",1
"('south', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('wap', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('ann', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('due', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('form', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('brand', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('nris', ('India', u'Punjab'), '2013-04-08')",1
"('roadblock', ('India', u'Maharashtra'), '2013-04-15')",1
"('committee', ('India', u'Punjab'), '2013-01-21')",1
"('sabarmati', ('India', u'Maharashtra'), '2013-02-11')",1
"('willfully', ('India', u'Maharashtra'), '2013-02-11')",1
"('circulate', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('severe', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('july', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('yet', ('India', u'Karnataka'), '2013-04-22')",1
"('quality', ('India', u'West Bengal'), '2013-01-21')",1
"('ringtones', ('India', u'Goa'), '2013-01-21')",1
"('kolkata', ('India', u'West Bengal'), '2013-01-21')",1
"('maro', ('India', u'Maharashtra'), '2013-02-11')",1
"('pradeep', ('India', u'Karnataka'), '2013-04-22')",1
"('affiliate', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('body', ('India', u'Karnataka'), '2013-04-22')",1
"('due', ('India', u'Punjab'), '2013-01-21')",1
"('diagnose', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('complicated', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('report', ('India', u'Rajasthan'), '2013-04-22')",1
"('tyagi', ('India', u'Karnataka'), '2013-04-22')",1
"('palcifurum', ('India', u'Karnataka'), '2013-04-22')",1
"('inspector', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('make', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('cop', ('India', u'Punjab'), '2013-04-08')",1
"('syndrome', ('India', u'Maharashtra'), '2013-01-21')",1
"('cbi', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('alcohol', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('unaccountable', ('India', u'Punjab'), '2013-01-21')",1
"('rise', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('mogens', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('check', ('India', u'Maharashtra'), '2013-02-11')",1
"('april', ('India', u'Maharashtra'), '2013-04-15')",1
"('television', ('India', u'Punjab'), '2013-01-21')",1
"('bodyache', ('India', u'Maharashtra'), '2013-01-21')",1
"('age', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('track', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('medical', ('India', u'West Bengal'), '2013-01-21')",1
"('rajiv', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('spokesperson', ('India', u'West Bengal'), '2013-01-21')",1
"('sufficient', ('India', u'Punjab'), '2013-04-08')",1
"('lahra', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('warn', ('India', u'Karnataka'), '2013-04-22')",1
"('entity', ('India', u'Orissa'), '2013-04-22')",1
"('larval', ('India', u'Rajasthan'), '2013-04-22')",1
"('relief', ('India', u'Punjab'), '2013-04-08')",1
"('remember', ('India', u'Punjab'), '2013-01-21')",1
"('flyer', ('India', u'Goa'), '2013-01-21')",1
"('cause', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('incidence', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('brain', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('incomparable', ('India', u'Maharashtra'), '2013-02-11')",1
"('shop', ('India', u'Maharashtra'), '2013-02-11')",1
"('campaign', ('India', u'Karnataka'), '2013-04-22')",1
"('undertake', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('statement', ('India', u'Goa'), '2013-01-21')",1
"('manager', ('India', u'Maharashtra'), '2013-04-15')",1
"('michigan', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('disease', ('India', u'Rajasthan'), '2013-04-22')",1
"('detection', ('India', u'Orissa'), '2013-04-22')",1
"('train', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('head', ('India', u'Maharashtra'), '2013-02-11')",1
"('december', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('take', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('right', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('normally', ('India', u'Maharashtra'), '2013-02-11')",1
"('village', ('India', u'Orissa'), '2013-04-22')",1
"('case', ('India', u'Rajasthan'), '2013-04-22')",1
"('struggling', ('India', u'Karnataka'), '2013-04-22')",1
"('sukhbir', ('India', u'Punjab'), '2013-04-08')",1
"('deal', ('India', u'Karnataka'), '2013-04-22')",1
"('nature', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('idsp', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('scheme', ('India', u'Orissa'), '2013-04-22')",1
"('time', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('together', ('India', u'Karnataka'), '2013-04-22')",1
"('cubbon', ('India', u'Maharashtra'), '2013-02-11')",1
"('bpl', ('India', u'Karnataka'), '2013-04-22')",1
"('guidance', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('spread', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('mosquito', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('fresh', ('India', u'Maharashtra'), '2013-02-11')",1
"('subject', ('India', u'Maharashtra'), '2013-02-11')",1
"('patient', ('India', u'Punjab'), '2013-01-21')",1
"('corporation', ('India', u'Maharashtra'), '2013-01-21')",1
"('execute', ('India', u'Maharashtra'), '2013-02-11')",1
"('quite', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('treatment', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('tell', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('trend', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('operation', ('India', u'Goa'), '2013-01-21')",1
"('treat', ('India', u'Rajasthan'), '2013-04-22')",1
"('business', ('India', u'Punjab'), '2013-04-08')",1
"('casual', ('India', u'Punjab'), '2013-04-08')",1
"('obama', ('India', u'Karnataka'), '2013-04-22')",1
"('equal', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('development', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('ground', ('India', u'Goa'), '2013-01-21')",1
"('flexipool', ('India', u'Goa'), '2013-04-01')",1
"('breeding', ('India', u'Karnataka'), '2013-04-22')",1
"('click', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('product', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('admit', ('India', u'Maharashtra'), '2013-02-11')",1
"('official', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('spot', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('initiative', ('India', u'Maharashtra'), '2013-04-15')",1
"('growth', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('statement', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('oncogenic', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('sort', ('India', u'Karnataka'), '2013-04-22')",1
"('meeting', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('ludhiana', ('India', u'Punjab'), '2013-01-21')",1
"('view', ('India', u'Maharashtra'), '2013-02-11')",1
"('karnad', ('India', u'Maharashtra'), '2013-02-11')",1
"('reduction', ('India', u'Orissa'), '2013-04-22')",1
"('international', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('new', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('sunday', ('India', u'Maharashtra'), '2013-02-11')",1
"('well', ('India', u'Maharashtra'), '2013-01-21')",1
"('worry', ('India', u'Maharashtra'), '2013-02-11')",1
"('xxxxxx', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('italian', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('flight', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('december', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('data', ('India', u'Karnataka'), '2013-04-22')",1
"('adopt', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('long', ('India', u'Goa'), '2013-04-01')",1
"('increase', ('India', u'Goa'), '2013-01-21')",1
"('send', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('physician', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('spot', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('term', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('could', ('India', u'Maharashtra'), '2013-02-11')",1
"('football', ('India', u'Maharashtra'), '2013-02-11')",1
"('control', ('India', u'Maharashtra'), '2013-02-11')",1
"('carrying', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('suffer', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('sunday', ('India', u'Karnataka'), '2013-04-22')",1
"('spurt', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('awareness', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('free', ('India', u'Karnataka'), '2013-04-22')",1
"('following', ('India', u'Maharashtra'), '2013-04-15')",1
"('modulation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('repeat', ('India', u'Punjab'), '2013-01-21')",1
"('master', ('India', u'Goa'), '2013-01-21')",1
"('however', ('India', u'Maharashtra'), '2013-01-21')",1
"('exam', ('India', u'Punjab'), '2013-04-08')",1
"('entity', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('dengue', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('get', ('India', u'Maharashtra'), '2013-02-11')",2
"('dengue', ('India', u'Karnataka'), '2013-04-22')",1
"('international', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('unesco', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('getting', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('fact', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('officer', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('one', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('improved', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('gold', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('referal', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('leader', ('India', u'Karnataka'), '2013-04-22')",1
"('vector', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('field', ('India', u'Karnataka'), '2013-04-22')",1
"('president', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('punjab', ('India', u'Orissa'), '2013-04-22')",1
"('visit', ('India', u'Orissa'), '2013-04-22')",1
"('ago', ('India', u'Orissa'), '2013-04-22')",1
"('center', ('India', u'Goa'), '2013-04-01')",1
"('detection', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('monsoon', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('panaji', ('India', u'Goa'), '2013-04-01')",1
"('neem', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('malarial', ('India', u'Orissa'), '2013-04-22')",1
"('danny', ('India', u'Maharashtra'), '2013-04-15')",1
"('read', ('India', u'Punjab'), '2013-01-21')",1
"('spark', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('knot', ('India', u'Punjab'), '2013-04-08')",1
"('born', ('India', u'Punjab'), '2013-04-08')",1
"('new', ('India', u'Maharashtra'), '2013-04-15')",1
"('bangalore', ('India', u'West Bengal'), '2013-01-21')",1
"('develop', ('India', u'Maharashtra'), '2013-01-21')",1
"('area', ('India', u'Karnataka'), '2013-04-22')",1
"('clear', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('product', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('zoom', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('thursday', ('India', u'Tamil Nadu'), '2013-04-22')",2
"('worker', ('India', u'Goa'), '2013-01-21')",1
"('check', ('India', u'Punjab'), '2013-04-08')",1
"('admit', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('impact', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('home', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('least', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('need', ('India', u'Punjab'), '2013-04-08')",1
"('number', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('side', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('constructed', ('India', u'Maharashtra'), '2013-04-15')",1
"('family', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('monitor', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('respond', ('India', u'Rajasthan'), '2013-04-22')",1
"('program', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('forest', ('India', u'West Bengal'), '2013-01-21')",1
"('fever', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('originally', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('treat', ('India', u'Maharashtra'), '2013-01-21')",1
"('mosquito', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('force', ('India', u'Punjab'), '2013-04-08')",1
"('april', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('fluctuating', ('India', u'Maharashtra'), '2013-02-11')",1
"('provide', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('achievement', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('round', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('healthcare', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('accident', ('India', u'Punjab'), '2013-01-21')",1
"('india', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('express', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('activity', ('India', u'Rajasthan'), '2013-04-22')",1
"('csk', ('India', u'Karnataka'), '2013-04-22')",1
"('number', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('address', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('school', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('uttar', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('woman', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('play', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('besides', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('make', ('India', u'Karnataka'), '2013-04-22')",1
"('order', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('real', ('India', u'Maharashtra'), '2013-02-11')",1
"('illness', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('clinician', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('play', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('prevent', ('India', u'Maharashtra'), '2013-02-11')",1
"('decrease', ('India', u'Goa'), '2013-04-01')",1
"('even', ('India', u'Maharashtra'), '2013-04-15')",1
"('borne', ('India', u'Goa'), '2013-04-01')",1
"('aware', ('India', u'Maharashtra'), '2013-02-11')",1
"('thursday', ('India', u'Maharashtra'), '2013-04-15')",1
"('happen', ('India', u'Goa'), '2013-04-01')",1
"('directorate', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('disease', ('India', u'Maharashtra'), '2013-02-11')",1
"('explain', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('lal', ('India', u'Punjab'), '2013-04-08')",1
"('less', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('say', ('India', u'Punjab'), '2013-04-08')",1
"('victim', ('India', u'Punjab'), '2013-04-08')",1
"('last', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('vomit', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('wadala', ('India', u'Karnataka'), '2013-04-22')",1
"('amberpet', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('tackle', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('compare', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('upa', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('institution', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('wonderful', ('India', u'Maharashtra'), '2013-02-11')",1
"('due', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('doctor', ('India', u'Maharashtra'), '2013-02-11')",2
"('sikh', ('India', u'Punjab'), '2013-01-21')",1
"('unconscious', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('doctor', ('India', u'Karnataka'), '2013-04-22')",1
"('director', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('flowing', ('India', u'Maharashtra'), '2013-02-11')",1
"('paper', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('experience', ('India', u'Maharashtra'), '2013-02-11')",1
"('salem', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('return', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('site', ('India', u'West Bengal'), '2013-01-21')",1
"('camp', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('previous', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('pardeshi', ('India', u'Maharashtra'), '2013-04-15')",1
"('jalandhar', ('India', u'Punjab'), '2013-04-08')",1
"('doubt', ('India', u'West Bengal'), '2013-01-21')",1
