Tuple,count
"('ankita', ('India', u'Punjab'), '2013-01-21')",1
"('program', ('India', u'Karnataka'), '2013-04-22')",1
"('something', ('India', u'Kerala'), '2013-05-06')",1
"('development', ('India', u'West Bengal'), '2013-05-06')",1
"('clinic', ('India', u'Orissa'), '2013-04-22')",1
"('provide', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('administration', ('India', u'Karnataka'), '2013-05-27')",1
"('inform', ('India', u'Karnataka'), '2013-05-20')",1
"('testing', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('official', ('India', u'Haryana'), '2013-05-06')",1
"('zach', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('epidemiologist', ('India', u'Maharashtra'), '2013-02-11')",1
"('total', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('four', ('India', u'Orissa'), '2013-04-22')",1
"('scrap', ('India', u'Maharashtra'), '2013-02-11')",1
"('rally', ('India', u'Haryana'), '2013-05-06')",1
"('research', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('david', ('India', u'Goa'), '2013-01-21')",1
"('bhaskar', ('India', u'Rajasthan'), '2013-04-22')",1
"('delhi', ('India', u'Punjab'), '2013-04-08')",1
"('nook', ('India', u'Kerala'), '2013-05-27')",1
"('jensensius', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('source', ('India', 'Kerala'), '2013-05-13')",1
"('mechanism', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('symptomatic', ('India', u'Punjab'), '2013-01-21')",1
"('save', ('India', u'Karnataka'), '2013-04-22')",1
"('researcher', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('estimate', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('face', ('India', u'Punjab'), '2013-01-21')",1
"('wetland', ('India', u'West Bengal'), '2013-01-21')",1
"('number', ('India', u'Maharashtra'), '2013-02-11')",3
"('bless', ('India', u'Maharashtra'), '2013-02-11')",1
"('world', ('India', u'Punjab'), '2013-04-08')",1
"('month', ('India', u'Maharashtra'), '2013-04-15')",2
"('record', ('India', 'Kerala'), '2013-05-13')",1
"('allege', ('India', u'Bihar'), '2013-05-20')",1
"('online', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('belong', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('jail', ('India', u'Goa'), '2013-05-27')",1
"('cag', ('India', u'Karnataka'), '2013-04-22')",1
"('corresponding', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('involve', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('find', ('India', u'Maharashtra'), '2013-04-15')",2
"('home', ('India', u'Punjab'), '2013-04-08')",1
"('besides', ('India', 'Kerala'), '2013-05-13')",1
"('riot', ('India', u'Punjab'), '2013-04-08')",1
"('deploy', ('India', u'Haryana'), '2013-05-06')",1
"('claim', ('India', u'Delhi'), '2013-05-20')",1
"('receive', ('India', u'Delhi'), '2013-05-20')",1
"('pollution', ('India', u'West Bengal'), '2013-01-21')",1
"('larva', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('morley', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('coleman', ('India', u'Maharashtra'), '2013-02-11')",1
"('hashim', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('show', ('India', u'Maharashtra'), '2013-04-15')",1
"('mayawati', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('kutch', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('role', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('dam', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('suddenly', ('India', u'Delhi'), '2013-05-20')",1
"('mahal', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('near', ('India', u'Karnataka'), '2013-05-20')",2
"('organization', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('favorable', ('India', u'Kerala'), '2013-05-27')",1
"('woman', ('India', u'Kerala'), '2013-05-06')",1
"('hour', ('India', u'Delhi'), '2013-05-20')",1
"('dhiman', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('bangalore', ('India', u'Kerala'), '2013-05-13')",2
"('action', ('India', u'Tamil Nadu'), '2013-04-08')",1
"('poisoning', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('would', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('person', ('India', u'Karnataka'), '2013-05-27')",1
"('colombia', ('India', u'Maharashtra'), '2013-04-15')",1
"('confirmed', ('India', u'Karnataka'), '2013-05-27')",1
"('policy', ('India', 'Kerala'), '2013-05-13')",1
"('kkr', ('India', u'Karnataka'), '2013-04-22')",1
"('cent', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('launch', ('India', u'Karnataka'), '2013-04-22')",1
"('take', ('India', u'Karnataka'), '2013-05-20')",2
"('surrounding', ('India', u'Kerala'), '2013-05-13')",1
"('plus', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('wife', ('India', u'Kerala'), '2013-05-06')",1
"('divorce', ('India', u'Kerala'), '2013-05-13')",1
"('self', ('India', u'Maharashtra'), '2013-02-11')",1
"('vardhan', ('India', u'Goa'), '2013-05-27')",1
"('legal', ('India', u'Karnataka'), '2013-04-22')",1
"('reserve', ('India', u'Orissa'), '2013-04-22')",1
"('committee', ('India', u'Maharashtra'), '2013-01-21')",1
"('around', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('cause', ('India', 'Kerala'), '2013-05-13')",1
"('block', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('representative', ('India', u'Karnataka'), '2013-05-27')",1
"('april', ('India', u'Orissa'), '2013-04-22')",1
"('feeling', ('India', u'Maharashtra'), '2013-02-11')",1
"('hour', ('India', u'Kerala'), '2013-05-06')",1
"('diplomatic', ('India', u'Karnataka'), '2013-04-22')",1
"('news', ('India', u'West Bengal'), '2013-05-06')",1
"('make', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('top', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('medium', ('India', u'Orissa'), '2013-04-22')",1
"('reject', ('India', u'Haryana'), '2013-05-06')",1
"('spot', ('India', u'Bihar'), '2013-05-20')",1
"('transmit', ('India', 'Kerala'), '2013-05-13')",1
"('initiate', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('get', ('India', u'Maharashtra'), '2013-04-15')",1
"('hot', ('India', u'Maharashtra'), '2013-01-21')",1
"('jds', ('India', u'Karnataka'), '2013-04-22')",1
"('good', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('weather', ('India', u'Kerala'), '2013-05-27')",1
"('classical', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('ranjit', ('India', u'Delhi'), '2013-05-20')",1
"('vulnerable', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('absolute', ('India', u'Karnataka'), '2013-05-27')",1
"('research', ('India', u'Karnataka'), '2013-04-22')",1
"('new', ('India', u'Punjab'), '2013-01-21')",1
"('times', ('India', u'Kerala'), '2013-05-13')",1
"('mediation', ('India', u'Orissa'), '2013-04-22')",1
"('competitive', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('rebuff', ('India', u'Karnataka'), '2013-04-22')",1
"('system', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('note', ('India', u'Goa'), '2013-01-21')",1
"('although', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('maddur', ('India', u'Karnataka'), '2013-05-27')",1
"('warn', ('India', u'Karnataka'), '2013-05-27')",1
"('hear', ('India', u'Punjab'), '2013-01-21')",1
"('hoist', ('India', u'Karnataka'), '2013-04-22')",1
"('entertainment', ('India', u'Punjab'), '2013-01-21')",1
"('check', ('India', u'Maharashtra'), '2013-05-20')",1
"('integrated', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('still', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('rush', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('birthday', ('India', u'Orissa'), '2013-04-22')",1
"('dilemma', ('India', u'Karnataka'), '2013-04-22')",1
"('goal', ('India', u'Maharashtra'), '2013-02-11')",1
"('mosquito', ('India', u'Goa'), '2013-04-01')",1
"('spraying', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('express', ('India', u'Haryana'), '2013-05-06')",1
"('pay', ('India', u'Karnataka'), '2013-04-22')",1
"('explain', ('India', u'Maharashtra'), '2013-04-15')",1
"('meeting', ('India', u'Haryana'), '2013-05-06')",1
"('gowda', ('India', u'Karnataka'), '2013-05-20')",1
"('say', ('India', u'Maharashtra'), '2013-04-15')",2
"('mark', ('India', u'Karnataka'), '2013-05-27')",1
"('half', ('India', u'Rajasthan'), '2013-04-22')",1
"('law', ('India', u'Karnataka'), '2013-05-27')",1
"('day', ('India', u'Maharashtra'), '2013-05-20')",1
"('mail', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('xxxxxx', ('India', u'Haryana'), '2013-05-06')",1
"('ache', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('step', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('csk', ('India', u'Kerala'), '2013-05-06')",1
"('undertake', ('India', u'Maharashtra'), '2013-02-11')",1
"('say', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('regarding', ('India', u'Kerala'), '2013-05-06')",1
"('business', ('India', u'Karnataka'), '2013-04-22')",1
"('test', ('India', u'Kerala'), '2013-05-27')",1
"('red', ('India', u'Punjab'), '2013-04-08')",1
"('pakistani', ('India', u'Punjab'), '2013-04-08')",1
"('next', ('India', u'Orissa'), '2013-04-22')",1
"('draft', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('appointment', ('India', u'Punjab'), '2013-04-08')",1
"('apr', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('closure', ('India', u'Goa'), '2013-01-21')",1
"('say', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('staff', ('India', u'Orissa'), '2013-04-22')",1
"('vomitted', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('find', ('India', u'Maharashtra'), '2013-05-20')",1
"('west', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('kochi', ('India', 'Kerala'), '2013-05-13')",1
"('herritage', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('wish', ('India', u'Maharashtra'), '2013-02-11')",2
"('unite', ('India', u'Punjab'), '2013-01-21')",1
"('look', ('India', u'West Bengal'), '2013-05-06')",1
"('season', ('India', u'Punjab'), '2013-01-21')",1
"('reason', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('commissioner', ('India', u'Haryana'), '2013-05-06')",1
"('daily', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('ahmad', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('civic', ('India', u'Maharashtra'), '2013-04-15')",1
"('premiere', ('India', u'Uttar Pradesh'), '2013-05-06')",1
"('shorter', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('construction', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('state', ('India', u'Karnataka'), '2013-05-20')",1
"('well', ('India', u'Maharashtra'), '2013-04-15')",1
"('would', ('India', u'West Bengal'), '2013-01-21')",1
"('environmental', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('hindu', ('India', u'Maharashtra'), '2013-02-11')",1
"('occur', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('rcb', ('India', u'Kerala'), '2013-05-06')",1
"('municipal', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('stomach', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('would', ('India', u'Punjab'), '2013-01-21')",1
"('virus', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('due', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('coimbatore', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('hold', ('India', u'West Bengal'), '2013-05-06')",1
"('conservation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('deep', ('India', u'Maharashtra'), '2013-02-11')",1
"('unnotice', ('India', u'Kerala'), '2013-05-06')",1
"('treatment', ('India', u'Punjab'), '2013-01-21')",1
"('everybody', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('taken', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('lease', ('India', u'Kerala'), '2013-05-06')",1
"('people', ('India', u'Maharashtra'), '2013-01-21')",1
"('register', ('India', u'Kerala'), '2013-05-27')",1
"('say', ('India', u'Punjab'), '2013-01-21')",1
"('monsoon', ('India', u'Goa'), '2013-04-01')",1
"('say', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('probe', ('India', u'Punjab'), '2013-04-08')",1
"('accord', ('India', u'Maharashtra'), '2013-04-15')",1
"('briefly', ('India', u'Haryana'), '2013-05-06')",1
"('view', ('India', u'West Bengal'), '2013-05-06')",1
"('role', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('charitable', ('India', u'Punjab'), '2013-04-08')",1
"('november', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('star', ('India', u'Punjab'), '2013-01-21')",1
"('able', ('India', u'Karnataka'), '2013-05-20')",1
"('dsu', ('India', u'Kerala'), '2013-05-27')",1
"('require', ('India', u'Karnataka'), '2013-05-20')",1
"('adjourn', ('India', u'Karnataka'), '2013-04-22')",1
"('supreme', ('India', u'Punjab'), '2013-04-08')",1
"('worker', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('active', ('India', u'Kerala'), '2013-05-13')",1
"('focal', ('India', u'Punjab'), '2013-04-08')",1
"('like', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('barge', ('India', u'Goa'), '2013-01-21')",1
"('infection', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('represent', ('India', u'Orissa'), '2013-04-22')",1
"('cricket', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('talk', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('prevention', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('kharadi', ('India', u'Maharashtra'), '2013-01-21')",1
"('microrna', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('engineering', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('plan', ('India', u'Karnataka'), '2013-04-22')",1
"('stomach', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('officer', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('change', ('India', u'Punjab'), '2013-01-21')",1
"('chhoti', ('India', u'Bihar'), '2013-05-20')",1
"('suppress', ('India', u'West Bengal'), '2013-01-21')",1
"('valmiki', ('India', u'Haryana'), '2013-05-06')",1
"('today', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('disase', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('corporate', ('India', u'Delhi'), '2013-05-20')",1
"('supply', ('India', u'Maharashtra'), '2013-02-11')",1
"('preference', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('eightyfour', ('India', u'Orissa'), '2013-04-22')",1
"('monsoon', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('pune', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('note', ('India', u'Karnataka'), '2013-05-20')",1
"('dengue', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('following', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('principal', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('hold', ('India', u'Karnataka'), '2013-05-27')",2
"('pune', ('India', u'Maharashtra'), '2013-05-20')",1
"('construction', ('India', u'Maharashtra'), '2013-02-11')",1
"('reporting', ('India', u'Karnataka'), '2013-05-27')",1
"('network', ('India', u'West Bengal'), '2013-05-06')",1
"('name', ('India', 'Kerala'), '2013-05-13')",1
"('coding', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('protest', ('India', u'Orissa'), '2013-04-22')",1
"('history', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('remove', ('India', u'Haryana'), '2013-05-06')",1
"('khurshid', ('India', u'Karnataka'), '2013-04-22')",1
"('april', ('India', u'Maharashtra'), '2013-02-11')",1
"('percentage', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('healthcare', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('say', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('malaria', ('India', u'Haryana'), '2013-05-06')",1
"('risk', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('india', ('India', u'Goa'), '2013-01-21')",1
"('exactly', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('malaria', ('India', u'Maharashtra'), '2013-04-15')",1
"('email', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('increased', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('hospital', ('India', u'Punjab'), '2013-01-21')",1
"('odisha', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('bite', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('monsoon', ('India', u'Kerala'), '2013-05-27')",1
"('drowsiness', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('new', ('India', u'Karnataka'), '2013-05-27')",2
"('every', ('India', u'Kerala'), '2013-05-13')",1
"('communicable', ('India', u'Karnataka'), '2013-05-27')",1
"('group', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('team', ('India', u'Goa'), '2013-05-27')",1
"('reported', ('India', u'Karnataka'), '2013-05-27')",1
"('none', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('tell', ('India', u'Haryana'), '2013-05-06')",1
"('sonia', ('India', u'Karnataka'), '2013-04-22')",1
"('yield', ('India', u'Maharashtra'), '2013-04-15')",1
"('fume', ('India', u'Delhi'), '2013-05-20')",1
"('condition', ('India', u'Maharashtra'), '2013-01-21')",1
"('center', ('India', u'West Bengal'), '2013-01-21')",1
"('across', ('India', u'Karnataka'), '2013-05-20')",1
"('little', ('India', 'Kerala'), '2013-05-13')",1
"('version', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('call', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('delhi', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('coleman', ('India', u'Kerala'), '2013-05-13')",1
"('incubation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('level', ('India', u'Maharashtra'), '2013-02-11')",1
"('mostly', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('madhya', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('use', ('India', u'Kerala'), '2013-05-27')",1
"('government', ('India', u'Karnataka'), '2013-05-20')",2
"('mallanna', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('use', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('doctor', ('India', u'Kerala'), '2013-05-27')",1
"('administrative', ('India', u'Maharashtra'), '2013-02-11')",1
"('start', ('India', u'Uttar Pradesh'), '2013-05-20')",2
"('rgcb', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('visit', ('India', u'Karnataka'), '2013-05-20')",2
"('new', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('bear', ('India', u'Delhi'), '2013-05-20')",1
"('rise', ('India', u'Kerala'), '2013-05-13')",2
"('city', ('India', u'Rajasthan'), '2013-04-22')",1
"('village', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('minimize', ('India', u'Goa'), '2013-04-01')",1
"('studio', ('India', u'Maharashtra'), '2013-04-15')",1
"('beyond', ('India', u'West Bengal'), '2013-01-21')",1
"('curvy', ('India', u'Karnataka'), '2013-04-22')",1
"('singh', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('girl', ('India', u'Kerala'), '2013-05-13')",1
"('district', ('India', u'Haryana'), '2013-05-06')",1
"('wife', ('India', u'Orissa'), '2013-04-22')",1
"('worker', ('India', u'Punjab'), '2013-04-08')",1
"('mosquito', ('India', u'Kerala'), '2013-05-06')",1
"('doctor', ('India', u'Karnataka'), '2013-05-20')",1
"('click', ('India', u'Karnataka'), '2013-05-27')",1
"('city', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('big', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('gandhi', ('India', u'Kerala'), '2013-05-06')",1
"('smear', ('India', u'Karnataka'), '2013-05-27')",1
"('congress', ('India', u'Punjab'), '2013-01-21')",1
"('existing', ('India', u'Kerala'), '2013-05-27')",1
"('imran', ('India', u'Haryana'), '2013-05-06')",1
"('hinduja', ('India', u'Maharashtra'), '2013-02-11')",1
"('put', ('India', u'Karnataka'), '2013-05-20')",1
"('delhi', ('India', u'Kerala'), '2013-05-06')",1
"('force', ('India', u'Goa'), '2013-04-01')",1
"('dayanand', ('India', u'Punjab'), '2013-01-21')",1
"('nuptial', ('India', u'Punjab'), '2013-04-08')",1
"('case', ('India', u'Kerala'), '2013-05-06')",1
"('zoo', ('India', u'Maharashtra'), '2013-02-11')",1
"('india', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('bill', ('India', u'Punjab'), '2013-04-08')",1
"('apology', ('India', u'Karnataka'), '2013-04-22')",1
"('madurai', ('India', 'Kerala'), '2013-05-13')",1
"('compare', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('tirunelveli', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('noteworthy', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('terrorism', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('terrorist', ('India', u'Maharashtra'), '2013-02-11')",1
"('kalyan', ('India', u'Karnataka'), '2013-04-22')",1
"('chance', ('India', u'Karnataka'), '2013-05-20')",1
"('servant', ('India', u'Kerala'), '2013-05-06')",1
"('patient', ('India', u'Rajasthan'), '2013-04-22')",1
"('despite', ('India', u'Maharashtra'), '2013-02-11')",1
"('mastan', ('India', u'Maharashtra'), '2013-02-11')",1
"('zinc', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('succumb', ('India', u'Maharashtra'), '2013-04-15')",1
"('meet', ('India', u'Kerala'), '2013-05-06')",1
"('talent', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('times', ('India', u'Karnataka'), '2013-05-27')",2
"('need', ('India', u'Karnataka'), '2013-04-22')",1
"('saath', ('India', u'Maharashtra'), '2013-02-11')",1
"('protein', ('India', u'Karnataka'), '2013-05-27')",1
"('holidaying', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('article', ('India', u'Kerala'), '2013-05-13')",1
"('ask', ('India', u'Karnataka'), '2013-05-20')",1
"('product', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('device', ('India', u'Maharashtra'), '2013-04-15')",1
"('collate', ('India', u'West Bengal'), '2013-01-21')",1
"('last', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('stereotype', ('India', u'Kerala'), '2013-05-06')",1
"('curry', ('India', u'Delhi'), '2013-05-20')",1
"('colombia', ('India', u'Maharashtra'), '2013-05-20')",1
"('wildlife', ('India', u'West Bengal'), '2013-01-21')",1
"('falciparum', ('India', u'Orissa'), '2013-04-22')",1
"('sensex', ('India', u'Karnataka'), '2013-04-22')",1
"('posco', ('India', u'Karnataka'), '2013-04-22')",1
"('collect', ('India', u'West Bengal'), '2013-01-21')",1
"('speech', ('India', u'Punjab'), '2013-01-21')",1
"('within', ('India', u'West Bengal'), '2013-01-21')",1
"('study', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('juhu', ('India', u'Maharashtra'), '2013-04-15')",1
"('kick', ('India', 'Kerala'), '2013-05-13')",1
"('tryptophan', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('stagnant', ('India', u'Karnataka'), '2013-05-20')",1
"('march', ('India', u'Maharashtra'), '2013-04-15')",1
"('massive', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('melapalayam', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('mean', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('malarial', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('month', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('fill', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('mumbai', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('research', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('disturb', ('India', u'Maharashtra'), '2013-02-11')",1
"('presence', ('India', u'Kerala'), '2013-05-13')",1
"('consider', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('administration', ('India', u'Haryana'), '2013-05-06')",1
"('higgs', ('India', u'Karnataka'), '2013-04-22')",1
"('mean', ('India', u'Maharashtra'), '2013-02-11')",1
"('resident', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('blast', ('India', u'Karnataka'), '2013-04-22')",1
"('insecticide', ('India', u'Goa'), '2013-04-01')",1
"('unconfi', ('India', u'Kerala'), '2013-05-27')",1
"('kill', ('India', u'Orissa'), '2013-04-22')",1
"('xxxxxx', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('wap', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('police', ('India', u'Bihar'), '2013-05-20')",1
"('ann', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('dharwad', ('India', u'Karnataka'), '2013-05-27')",1
"('due', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('form', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('brand', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('nris', ('India', u'Punjab'), '2013-04-08')",1
"('infection', ('India', u'Maharashtra'), '2013-05-20')",1
"('roadblock', ('India', u'Maharashtra'), '2013-04-15')",1
"('committee', ('India', u'Punjab'), '2013-01-21')",1
"('sabarmati', ('India', u'Maharashtra'), '2013-02-11')",1
"('report', ('India', u'Karnataka'), '2013-05-20')",1
"('willfully', ('India', u'Maharashtra'), '2013-02-11')",1
"('family', ('India', u'Bihar'), '2013-05-20')",1
"('circulate', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('laboratory', ('India', u'Karnataka'), '2013-05-20')",1
"('severe', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('add', ('India', u'Uttar Pradesh'), '2013-05-27')",1
"('yet', ('India', u'Karnataka'), '2013-04-22')",1
"('quality', ('India', u'West Bengal'), '2013-01-21')",1
"('bangalore', ('India', u'West Bengal'), '2013-05-06')",1
"('ringtones', ('India', u'Goa'), '2013-01-21')",1
"('kolkata', ('India', u'West Bengal'), '2013-01-21')",1
"('maro', ('India', u'Maharashtra'), '2013-02-11')",1
"('tuesday', ('India', u'Kerala'), '2013-05-06')",1
"('actual', ('India', u'Kerala'), '2013-05-27')",1
"('affiliate', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('able', ('India', u'Kerala'), '2013-05-06')",1
"('due', ('India', u'Punjab'), '2013-01-21')",1
"('diagnose', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('complicated', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('report', ('India', u'Rajasthan'), '2013-04-22')",1
"('tyagi', ('India', u'Karnataka'), '2013-04-22')",1
"('case', ('India', u'Kerala'), '2013-05-13')",2
"('palcifurum', ('India', u'Karnataka'), '2013-04-22')",1
"('inspector', ('India', u'Tamil Nadu'), '2013-01-07')",1
"('treat', ('India', u'Kerala'), '2013-05-13')",1
"('additional', ('India', u'Madhya Pradesh'), '2013-05-06')",1
"('make', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('district', ('India', u'Bihar'), '2013-05-20')",1
"('cop', ('India', u'Punjab'), '2013-04-08')",1
"('syndrome', ('India', u'Maharashtra'), '2013-01-21')",1
"('cbi', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('underdog', ('India', u'Karnataka'), '2013-04-22')",1
"('next', ('India', 'Kerala'), '2013-05-13')",1
"('start', ('India', u'Punjab'), '2013-01-21')",1
"('rise', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('mogens', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('state', ('India', u'Goa'), '2013-05-27')",1
"('claim', ('India', u'Kerala'), '2013-05-27')",1
