Tuple,count
"('mizo', ('India', u'Delhi'), '2013-09-09')",1
"('panchayat', ('India', u'Karnataka'), '2013-05-27')",2
"('transport', ('India', u'Maharashtra'), '2013-09-02')",1
"('rural', ('India', u'Haryana'), '2013-07-22')",5
"('balan', ('India', u'Karnataka'), '2013-06-17')",1
"('confirmed', ('India', u'Punjab'), '2013-09-02')",1
"('food', ('India', u'Uttaranchal'), '2013-06-24')",1
"('medical', ('India', u'Gujarat'), '2013-09-16')",1
"('one', ('India', u'Rajasthan'), '2013-09-09')",1
"('manpower', ('India', u'Maharashtra'), '2013-05-20')",1
"('worker', ('India', u'Uttar Pradesh'), '2013-08-19')",1
"('mastectomy', ('India', 'Kerala'), '2013-05-13')",1
"('view', ('India', u'Maharashtra'), '2013-02-11')",1
"('strangler', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('congress', ('India', u'Kerala'), '2013-06-10')",1
"('trehan', ('India', u'Haryana'), '2013-09-09')",1
"('riteish', ('India', u'Andhra Pradesh'), '2013-08-19')",1
"('environment', ('India', u'Karnataka'), '2013-06-17')",2
"('severe', ('India', u'Maharashtra'), '2013-07-08')",2
"('rise', ('India', u'Bihar'), '2013-07-15')",1
"('reckon', ('India', u'Bihar'), '2013-07-29')",1
"('theseus', ('India', u'Maharashtra'), '2013-07-15')",1
"('consume', ('India', u'Chhattisgarh'), '2013-09-16')",1
"('intellectual', ('India', u'Madhya Pradesh'), '2013-09-23')",1
"('developed', ('India', u'Karnataka'), '2013-09-09')",1
"('international', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('nayagarh', ('India', u'Orissa'), '2013-08-05')",1
"('summer', ('India', u'Himachal Pradesh'), '2013-08-05')",1
"('hatred', ('India', u'Chandigarh'), '2013-06-17')",1
"('state', ('India', u'Gujarat'), '2013-09-02')",1
"('surveillance', ('India', u'Madhya Pradesh'), '2013-08-26')",1
"('density', ('India', u'Kerala'), '2013-08-19')",1
"('social', ('India', u'Punjab'), '2013-09-23')",1
"('station', ('India', u'Delhi'), '2013-05-20')",1
"('tank', ('India', u'Delhi'), '2013-07-08')",1
"('please', ('India', u'Tamil Nadu'), '2013-08-19')",1
"('zone', ('India', u'Delhi'), '2013-09-02')",3
"('italian', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('magazine', ('India', u'Madhya Pradesh'), '2013-04-08')",1
"('scotland', ('India', u'Karnataka'), '2013-08-19')",1
"('borne', ('India', u'Maharashtra'), '2013-08-12')",2
"('start', ('India', u'Assam'), '2013-09-23')",1
"('distribution', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('keep', ('India', u'Delhi'), '2013-09-30')",1
"('municipal', ('India', u'Uttar Pradesh'), '2013-09-30')",1
"('site', ('India', u'Delhi'), '2013-07-08')",1
"('rukh', ('India', u'Karnataka'), '2013-09-16')",1
"('entire', ('India', u'Jharkhand'), '2013-08-19')",1
"('college', ('India', u'Karnataka'), '2013-08-12')",1
"('top', ('India', u'Delhi'), '2013-09-16')",1
"('failure', ('India', u'Maharashtra'), '2013-06-10')",1
"('accuse', ('India', u'Delhi'), '2013-08-26')",1
"('show', ('India', u'Orissa'), '2013-09-23')",1
"('deceased', ('India', u'Maharashtra'), '2013-08-26')",1
"('win', ('India', u'Karnataka'), '2013-06-10')",1
"('administration', ('India', u'Punjab'), '2013-09-16')",1
"('throw', ('India', u'Gujarat'), '2013-08-05')",1
"('could', ('India', u'Maharashtra'), '2013-02-11')",1
"('country', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('attack', ('India', u'Karnataka'), '2013-07-22')",1
"('transmission', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('percentage', ('India', u'Delhi'), '2013-07-15')",1
"('pipe', ('India', u'Rajasthan'), '2013-08-19')",1
"('oval', ('India', u'Orissa'), '2013-08-26')",1
"('single', ('India', u'Gujarat'), '2013-08-19')",1
"('district', ('India', u'Orissa'), '2013-08-12')",2
"('seek', ('India', u'Andhra Pradesh'), '2013-08-12')",1
"('monday', ('India', u'Delhi'), '2013-09-09')",1
"('precaution', ('India', u'Punjab'), '2013-09-09')",1
"('publish', ('India', u'Maharashtra'), '2013-07-01')",2
"('september', ('India', u'Bihar'), '2013-09-09')",1
"('chakraborty', ('India', u'Madhya Pradesh'), '2013-10-07')",1
"('data', ('India', u'Delhi'), '2013-09-16')",1
"('jammu', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('kid', ('India', u'Chhattisgarh'), '2013-09-16')",1
"('spurt', ('India', u'Andhra Pradesh'), '2013-01-07')",1
"('free', ('India', u'Karnataka'), '2013-04-22')",1
"('post', ('India', u'West Bengal'), '2013-07-29')",1
"('mirror', ('India', u'Bihar'), '2013-08-26')",1
"('high', ('India', u'Delhi'), '2013-09-02')",3
"('modulation', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('way', ('India', u'Haryana'), '2013-07-22')",2
"('london', ('India', u'Karnataka'), '2013-09-09')",1
"('hatred', ('India', u'Gujarat'), '2013-09-23')",1
"('functionary', ('India', u'Madhya Pradesh'), '2013-08-05')",1
"('master', ('India', u'Goa'), '2013-01-21')",1
"('xxxxxx', ('India', u'Gujarat'), '2013-08-19')",2
"('spotlight', ('India', u'Madhya Pradesh'), '2013-07-22')",1
"('run', ('India', u'Maharashtra'), '2013-07-15')",1
"('ranveer', ('India', u'Karnataka'), '2013-07-01')",1
"('nearly', ('India', u'Madhya Pradesh'), '2013-09-30')",1
"('dawn', ('India', u'Himachal Pradesh'), '2013-08-05')",1
"('carry', ('India', u'Madhya Pradesh'), '2013-07-08')",1
"('downloading', ('India', u'Maharashtra'), '2013-09-16')",1
"('nitish', ('India', u'Karnataka'), '2013-06-17')",3
"('february', ('India', u'Maharashtra'), '2013-05-20')",1
"('corporation', ('India', u'Bihar'), '2013-09-16')",1
"('ashok', ('India', u'Orissa'), '2013-08-05')",1
"('igm', ('India', u'Punjab'), '2013-09-16')",1
"('today', ('India', u'Punjab'), '2013-07-22')",1
"('flying', ('India', u'Uttar Pradesh'), '2013-09-02')",1
"('mail', ('India', u'Andhra Pradesh'), '2013-08-05')",1
"('track', ('India', u'Madhya Pradesh'), '2013-08-26')",1
"('corporator', ('India', u'Maharashtra'), '2013-09-30')",1
"('fze', ('India', u'Orissa'), '2013-07-29')",1
"('magnitude', ('India', u'Kerala'), '2013-05-27')",1
"('samsung', ('India', u'Delhi'), '2013-07-15')",1
"('virus', ('India', u'Karnataka'), '2013-05-20')",1
"('play', ('India', u'Karnataka'), '2013-08-12')",1
"('poet', ('India', u'Uttar Pradesh'), '2013-06-03')",1
"('could', ('India', 'Kerala'), '2013-05-13')",1
"('rajiv', ('India', u'Bihar'), '2013-09-23')",1
"('india', ('India', u'Maharashtra'), '2013-07-01')",2
"('log', ('India', u'Assam'), '2013-09-23')",1
"('whether', ('India', u'Himachal Pradesh'), '2013-09-16')",1
"('haq', ('India', u'Himachal Pradesh'), '2013-09-30')",1
"('high', ('India', u'Tamil Nadu'), '2013-09-23')",1
"('look', ('India', u'Delhi'), '2013-09-23')",2
"('high', ('India', u'Delhi'), '2013-07-22')",2
"('heat', ('India', u'Orissa'), '2013-09-09')",1
"('australian', ('India', u'Bihar'), '2013-07-15')",1
"('manpower', ('India', u'Delhi'), '2013-09-09')",1
"('llr', ('India', u'Uttar Pradesh'), '2013-08-19')",1
"('sad', ('India', u'Chandigarh'), '2013-09-23')",1
"('way', ('India', u'Bihar'), '2013-09-16')",1
"('beforehand', ('India', u'Punjab'), '2013-10-07')",1
"('tragedy', ('India', u'Uttaranchal'), '2013-06-24')",1
"('leader', ('India', 'Kerala'), '2013-05-13')",1
"('group', ('India', u'Uttar Pradesh'), '2013-09-16')",1
"('hit', ('India', u'Assam'), '2013-07-15')",1
"('kanzaria', ('India', u'Gujarat'), '2013-09-16')",1
"('lalgudi', ('India', u'Tamil Nadu'), '2013-09-30')",1
"('blair', ('India', u'Karnataka'), '2013-09-16')",1
"('critical', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('awareness', ('India', u'Karnataka'), '2013-06-03')",2
"('effective', ('India', u'Karnataka'), '2013-09-09')",1
"('offer', ('India', u'Madhya Pradesh'), '2013-07-29')",1
"('total', ('India', u'Kerala'), '2013-06-03')",2
"('senior', ('India', u'Karnataka'), '2013-06-17')",2
"('undergo', ('India', u'Karnataka'), '2013-08-19')",1
"('worry', ('India', u'Maharashtra'), '2013-09-02')",1
"('february', ('India', u'Maharashtra'), '2013-04-15')",1
"('enjoy', ('India', u'Delhi'), '2013-09-09')",1
"('inciting', ('India', u'Maharashtra'), '2013-07-15')",1
"('union', ('India', u'Karnataka'), '2013-07-01')",1
"('villager', ('India', u'Uttar Pradesh'), '2013-09-23')",1
"('rehydration', ('India', u'Madhya Pradesh'), '2013-04-01')",1
"('protect', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('remain', ('India', u'Delhi'), '2013-09-02')",1
"('interest', ('India', u'Maharashtra'), '2013-07-22')",1
"('night', ('India', u'Punjab'), '2013-09-16')",1
"('preside', ('India', u'Orissa'), '2013-06-24')",1
"('micro', ('India', u'Himachal Pradesh'), '2013-09-16')",1
"('justice', ('India', u'Chandigarh'), '2013-07-29')",1
"('toxic', ('India', u'Madhya Pradesh'), '2013-07-15')",1
"('community', ('India', u'Gujarat'), '2013-09-09')",1
"('azad', ('India', u'Madhya Pradesh'), '2013-08-05')",1
"('flying', ('India', u'Delhi'), '2013-09-02')",1
"('must', ('India', u'Maharashtra'), '2013-07-15')",1
"('year', ('India', u'Tamil Nadu'), '2013-09-23')",2
"('several', ('India', u'Punjab'), '2013-09-09')",1
"('depend', ('India', u'Maharashtra'), '2013-07-29')",1
"('south', ('India', u'West Bengal'), '2013-06-03')",1
"('center', ('India', u'Goa'), '2013-04-01')",1
"('copyright', ('India', u'Chhattisgarh'), '2013-09-02')",1
"('imminent', ('India', u'Orissa'), '2013-08-26')",1
"('trace', ('India', u'Gujarat'), '2013-09-23')",1
"('include', ('India', u'Orissa'), '2013-08-26')",1
"('colony', ('India', u'Punjab'), '2013-09-23')",1
"('watchman', ('India', u'Maharashtra'), '2013-10-07')",1
"('kumar', ('India', u'Karnataka'), '2013-06-03')",1
"('monsoon', ('India', u'Madhya Pradesh'), '2013-03-04')",1
"('fajar', ('India', u'Karnataka'), '2013-06-03')",1
"('meeting', ('India', u'Karnataka'), '2013-05-20')",1
"('aedes', ('India', u'Assam'), '2013-09-23')",1
"('vector', ('India', u'Assam'), '2013-08-26')",1
"('george', ('India', u'Delhi'), '2013-09-09')",1
"('force', ('India', u'Punjab'), '2013-07-22')",1
"('true', ('India', u'Maharashtra'), '2013-05-20')",1
"('provide', ('India', u'Gujarat'), '2013-07-15')",1
"('get', ('India', u'Goa'), '2013-07-15')",2
"('symptom', ('India', u'Orissa'), '2013-09-02')",1
"('verify', ('India', 'Karnataka'), '2013-09-23')",1
"('mainly', ('India', u'Chandigarh'), '2013-10-07')",1
"('rahul', ('India', u'Maharashtra'), '2013-09-30')",1
"('authentic', ('India', u'Karnataka'), '2013-06-10')",1
"('backdrop', ('India', u'Delhi'), '2013-09-23')",1
"('friend', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('laborer', ('India', u'Karnataka'), '2013-08-19')",1
"('treat', ('India', u'Chandigarh'), '2013-07-29')",1
"('life', ('India', u'Delhi'), '2013-09-23')",3
"('kvs', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('dara', ('India', u'Karnataka'), '2013-06-17')",1
"('live', ('India', u'Andhra Pradesh'), '2013-07-22')",1
"('urban', ('India', u'Karnataka'), '2013-07-15')",1
"('hope', ('India', u'Uttar Pradesh'), '2013-09-23')",2
"('case', ('India', u'Chandigarh'), '2013-07-08')",1
"('responsible', ('India', u'Punjab'), '2013-09-02')",1
"('shukla', ('India', u'Haryana'), '2013-07-22')",1
"('sbi', ('India', u'Delhi'), '2013-09-23')",1
"('assembly', ('India', u'Karnataka'), '2013-08-12')",1
"('born', ('India', u'Punjab'), '2013-04-08')",1
"('reform', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('new', ('India', u'Maharashtra'), '2013-04-15')",1
"('pratap', ('India', u'Orissa'), '2013-09-09')",1
"('surrounding', ('India', u'Punjab'), '2013-10-07')",1
"('trowser', ('India', u'Madhya Pradesh'), '2013-08-26')",1
"('offensive', ('India', u'Uttar Pradesh'), '2013-09-16')",1
"('fear', ('India', u'Gujarat'), '2013-09-23')",1
"('fdi', ('India', u'Bihar'), '2013-07-29')",1
"('case', ('India', u'Haryana'), '2013-07-15')",2
"('almost', ('India', u'Karnataka'), '2013-05-27')",1
"('advertise', ('India', u'Orissa'), '2013-07-15')",1
"('count', ('India', u'Delhi'), '2013-09-16')",4
"('container', ('India', u'Maharashtra'), '2013-10-07')",1
"('dining', ('India', u'Karnataka'), '2013-09-16')",1
"('flat', ('India', u'Delhi'), '2013-07-15')",1
"('work', ('India', u'Rajasthan'), '2013-09-09')",1
"('accompany', ('India', u'Uttar Pradesh'), '2013-10-07')",2
"('allege', ('India', u'Haryana'), '2013-10-07')",1
"('larva', ('India', u'Uttar Pradesh'), '2013-08-19')",1
"('cholera', ('India', u'Uttaranchal'), '2013-06-24')",1
"('personal', ('India', u'Uttar Pradesh'), '2013-09-16')",1
"('negi', ('India', u'Uttaranchal'), '2013-10-07')",1
"('mishap', ('India', u'Jharkhand'), '2013-09-16')",1
"('london', ('India', u'Karnataka'), '2013-07-01')",1
"('dmk', ('India', u'Delhi'), '2013-09-23')",1
"('zoom', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('time', ('India', u'Orissa'), '2013-07-29')",3
"('devi', ('India', u'Bihar'), '2013-09-16')",1
"('disease', ('India', u'Delhi'), '2013-10-07')",5
"('mark', ('India', u'Chhattisgarh'), '2013-09-02')",1
"('mish', ('India', u'Gujarat'), '2013-09-23')",1
"('right', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('figure', ('India', u'Haryana'), '2013-07-22')",2
"('trace', ('India', u'Bihar'), '2013-07-29')",1
"('drug', ('India', u'Karnataka'), '2013-06-10')",1
"('awareness', ('India', u'Jharkhand'), '2013-08-19')",1
"('private', ('India', u'Bihar'), '2013-08-19')",1
"('feature', ('India', u'Karnataka'), '2013-07-22')",1
"('ensure', ('India', u'Maharashtra'), '2013-07-01')",1
"('email', ('India', u'Maharashtra'), '2013-07-01')",2
"('gas', ('India', u'Delhi'), '2013-09-23')",1
"('occur', ('India', u'Maharashtra'), '2013-07-29')",1
"('strap', ('India', 'Kerala'), '2013-08-26')",1
"('body', ('India', u'Orissa'), '2013-07-15')",1
"('poisoning', ('India', u'Maharashtra'), '2013-07-15')",1
"('necessary', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('stanchart', ('India', u'Delhi'), '2013-09-09')",1
"('functioning', ('India', u'Karnataka'), '2013-06-10')",1
"('party', ('India', u'Madhya Pradesh'), '2013-10-07')",1
"('kashmir', ('India', u'Punjab'), '2013-10-07')",2
"('photo', ('India', u'Himachal Pradesh'), '2013-09-16')",1
"('emergency', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('ricki', ('India', u'Delhi'), '2013-09-09')",1
"('adjoin', ('India', u'Orissa'), '2013-09-02')",2
"('line', ('India', u'Gujarat'), '2013-06-10')",1
"('gps', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('community', ('India', u'Himachal Pradesh'), '2013-09-30')",1
"('number', ('India', u'Madhya Pradesh'), '2013-02-11')",1
"('chemical', ('India', u'Maharashtra'), '2013-09-02')",1
"('begin', ('India', u'Uttar Pradesh'), '2013-07-15')",2
"('today', ('India', u'Orissa'), '2013-09-09')",2
"('poverty', ('India', u'Haryana'), '2013-07-22')",1
"('join', ('India', u'Bihar'), '2013-08-12')",1
"('promise', ('India', u'Karnataka'), '2013-08-12')",1
"('today', ('India', u'Goa'), '2013-09-02')",1
"('hot', ('India', u'Orissa'), '2013-08-12')",2
"('completion', ('India', u'Haryana'), '2013-09-09')",1
"('display', ('India', u'Delhi'), '2013-09-23')",2
"('help', ('India', u'Orissa'), '2013-07-15')",3
"('follow', ('India', u'Gujarat'), '2013-09-16')",1
"('hospitalize', ('India', u'Orissa'), '2013-09-02')",2
"('sanctuary', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('encounter', ('India', u'Punjab'), '2013-07-01')",1
"('overall', ('India', u'Delhi'), '2013-08-26')",1
"('greynium', ('India', u'Uttaranchal'), '2013-06-24')",1
"('relative', ('India', u'Tamil Nadu'), '2013-09-16')",1
"('india', ('India', u'Orissa'), '2013-09-23')",3
"('ancestral', ('India', u'Delhi'), '2013-07-15')",1
"('even', ('India', u'Delhi'), '2013-08-05')",1
"('search', ('India', u'Haryana'), '2013-07-22')",2
"('tackle', ('India', u'Tamil Nadu'), '2013-09-16')",1
"('bus', ('India', u'Punjab'), '2013-09-23')",1
"('alarmingly', ('India', u'Karnataka'), '2013-08-12')",2
"('demand', ('India', u'Bihar'), '2013-09-23')",1
"('undernourish', ('India', u'Bihar'), '2013-07-29')",1
"('oath', ('India', u'Assam'), '2013-07-29')",1
"('name', ('India', u'Himachal Pradesh'), '2013-09-16')",1
"('disrupt', ('India', u'West Bengal'), '2013-05-06')",1
"('elect', ('India', u'Karnataka'), '2013-09-16')",1
"('regard', ('India', u'Gujarat'), '2013-08-19')",1
"('twin', ('India', u'Gujarat'), '2013-09-02')",1
"('charge', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('local', ('India', u'Orissa'), '2013-07-22')",1
"('control', ('India', u'Orissa'), '2013-07-29')",3
"('stay', ('India', u'Delhi'), '2013-09-02')",1
"('social', ('India', u'Punjab'), '2013-10-07')",1
"('krishnamurthy', ('India', u'Karnataka'), '2013-05-27')",1
"('garbage', ('India', u'Kerala'), '2013-08-19')",1
"('mosquito', ('India', u'Tamil Nadu'), '2013-04-01')",1
"('june', ('India', u'Madhya Pradesh'), '2013-09-30')",1
"('probe', ('India', u'Delhi'), '2013-07-22')",1
"('measure', ('India', u'Delhi'), '2013-10-07')",1
"('zoom', ('India', u'Bihar'), '2013-08-26')",1
"('personal', ('India', u'Orissa'), '2013-09-23')",4
"('keep', ('India', u'Orissa'), '2013-09-09')",1
"('besides', ('India', u'Maharashtra'), '2013-05-20')",1
"('last', ('India', u'Maharashtra'), '2013-09-09')",3
"('bidder', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('infection', ('India', u'Kerala'), '2013-09-16')",1
"('mosquito', ('India', u'Haryana'), '2013-07-22')",1
"('april', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('hate', ('India', u'Himachal Pradesh'), '2013-09-16')",1
"('comment', ('India', u'Karnataka'), '2013-07-22')",3
"('pil', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('due', ('India', u'Orissa'), '2013-08-19')",1
"('reactively', ('India', u'Andhra Pradesh'), '2013-08-19')",1
"('box', ('India', u'Maharashtra'), '2013-07-08')",1
"('golden', ('India', u'Kerala'), '2013-06-10')",1
"('privacy', ('India', u'Uttar Pradesh'), '2013-09-02')",1
"('website', ('India', u'Maharashtra'), '2013-06-10')",1
"('achievement', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('frame', ('India', u'Assam'), '2013-09-23')",1
"('serial', ('India', u'Delhi'), '2013-09-02')",1
"('rampant', ('India', 'Karnataka'), '2013-09-23')",1
"('insecticide', ('India', u'Gujarat'), '2013-08-19')",1
"('times', ('India', u'Maharashtra'), '2013-09-02')",4
"('publish', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('year', ('India', u'Madhya Pradesh'), '2013-02-25')",2
"('malaria', ('India', u'Haryana'), '2013-07-15')",2
"('suchismita', ('India', u'Orissa'), '2013-08-12')",1
"('rushdie', ('India', u'Punjab'), '2013-01-21')",1
"('vomiting', ('India', u'Delhi'), '2013-07-22')",1
"('declare', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('infection', ('India', u'Tamil Nadu'), '2013-04-22')",1
"('george', ('India', u'Karnataka'), '2013-06-17')",1
"('system', ('India', u'Karnataka'), '2013-06-17')",1
"('declaration', ('India', u'Bihar'), '2013-07-15')",1
"('administration', ('India', u'Orissa'), '2013-08-12')",1
"('dead', ('India', u'Karnataka'), '2013-05-27')",1
"('time', ('India', u'Maharashtra'), '2013-10-07')",2
"('center', ('India', u'Karnataka'), '2013-06-10')",2
"('move', ('India', u'Bihar'), '2013-07-29')",1
"('delete', ('India', u'Orissa'), '2013-06-24')",1
"('may', ('India', u'Karnataka'), '2013-05-20')",3
"('cheluvamba', ('India', u'Karnataka'), '2013-05-27')",1
"('disable', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('despite', ('India', u'Maharashtra'), '2013-07-22')",1
"('vomit', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('initial', ('India', u'Delhi'), '2013-09-09')",1
"('prevention', ('India', u'Orissa'), '2013-06-24')",1
"('overseas', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('control', ('India', u'Delhi'), '2013-08-26')",2
"('protection', ('India', u'Maharashtra'), '2013-09-09')",1
"('please', ('India', u'Haryana'), '2013-09-09')",1
"('legacy', ('India', u'Karnataka'), '2013-09-09')",1
"('biologist', ('India', u'Madhya Pradesh'), '2013-07-22')",1
"('good', ('India', u'Gujarat'), '2013-10-07')",1
"('leave', ('India', u'Haryana'), '2013-09-09')",1
"('chamarajnagar', ('India', u'Karnataka'), '2013-06-10')",1
"('space', ('India', u'Andhra Pradesh'), '2013-08-12')",1
"('disease', ('India', u'Goa'), '2013-07-29')",1
"('next', ('India', u'Delhi'), '2013-09-23')",3
"('people', ('India', u'Karnataka'), '2013-09-16')",2
"('koirala', ('India', u'Karnataka'), '2013-06-24')",1
"('contribute', ('India', u'Delhi'), '2013-07-01')",1
"('indian', ('India', u'Punjab'), '2013-09-02')",1
"('said', ('India', u'Goa'), '2013-05-27')",1
"('telephone', ('India', u'Madhya Pradesh'), '2013-09-23')",1
"('biharsharif', ('India', u'Bihar'), '2013-09-16')",3
"('severe', ('India', u'Delhi'), '2013-07-01')",1
"('rai', ('India', u'Uttar Pradesh'), '2013-08-19')",1
"('reserve', ('India', u'Delhi'), '2013-09-23')",5
"('problem', ('India', u'Tamil Nadu'), '2013-07-22')",1
"('indian', ('India', u'Tamil Nadu'), '2013-09-16')",3
"('shah', ('India', u'Himachal Pradesh'), '2013-08-05')",1
"('mirror', ('India', u'Maharashtra'), '2013-08-26')",2
"('keep', ('India', u'Uttaranchal'), '2013-06-24')",1
"('identify', ('India', u'Gujarat'), '2013-09-16')",1
"('besides', ('India', u'Chhattisgarh'), '2013-03-18')",1
"('september', ('India', u'Uttar Pradesh'), '2013-09-09')",1
"('indulging', ('India', u'Chandigarh'), '2013-06-17')",1
"('occasional', ('India', 'Kerala'), '2013-05-13')",1
"('miss', ('India', u'Orissa'), '2013-06-24')",1
"('comment', ('India', u'Andhra Pradesh'), '2013-06-24')",1
"('way', ('India', u'Maharashtra'), '2013-07-01')",2
"('haryana', ('India', u'Delhi'), '2013-09-23')",1
"('officer', ('India', u'Delhi'), '2013-08-05')",1
"('personal', ('India', u'Assam'), '2013-09-23')",1
"('copyright', ('India', u'Chandigarh'), '2013-09-23')",1
"('send', ('India', u'Karnataka'), '2013-06-03')",1
"('commute', ('India', u'Orissa'), '2013-07-29')",1
"('edit', ('India', u'Madhya Pradesh'), '2013-08-19')",1
"('create', ('India', u'Andhra Pradesh'), '2013-08-05')",1
"('use', ('India', u'Haryana'), '2013-09-09')",2
"('state', ('India', u'Andhra Pradesh'), '2013-06-10')",1
"('nalini', ('India', u'Maharashtra'), '2013-09-02')",1
"('sheet', ('India', u'Kerala'), '2013-06-17')",1
"('contaminated', ('India', u'Delhi'), '2013-08-05')",1
"('call', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('pics', ('India', u'Goa'), '2013-06-24')",1
"('spraying', ('India', u'Bihar'), '2013-09-16')",1
"('outlook', ('India', u'Uttar Pradesh'), '2013-09-02')",2
"('sense', ('India', u'Himachal Pradesh'), '2013-08-05')",1
"('steven', ('India', u'Karnataka'), '2013-06-10')",1
"('times', ('India', u'Delhi'), '2013-06-24')",1
"('dita', ('India', u'Madhya Pradesh'), '2013-10-07')",1
"('clinician', ('India', u'Madhya Pradesh'), '2013-02-25')",1
"('country', ('India', u'Gujarat'), '2013-08-05')",1
"('gram', ('India', u'Uttar Pradesh'), '2013-08-05')",2
"('newsman', ('India', u'Chhattisgarh'), '2013-07-15')",1
"('official', ('India', u'Karnataka'), '2013-06-10')",3
"('please', ('India', u'Haryana'), '2013-07-22')",2
"('farman', ('India', u'Jammu and Kashmir'), '2013-08-26')",1
"('security', ('India', u'Chandigarh'), '2013-07-29')",1
"('booze', ('India', u'Delhi'), '2013-09-09')",1
"('prevent', ('India', u'Maharashtra'), '2013-02-11')",1
"('across', ('India', u'Tamil Nadu'), '2013-09-23')",1
"('death', ('India', u'Andhra Pradesh'), '2013-08-12')",1
"('stage', ('India', u'Tamil Nadu'), '2013-09-16')",1
"('kreeri', ('India', u'Himachal Pradesh'), '2013-06-24')",1
"('even', ('India', u'Delhi'), '2013-09-23')",4
"('goi', ('India', u'Madhya Pradesh'), '2013-08-05')",1
"('mira', ('India', u'Maharashtra'), '2013-07-01')",1
"('nation', ('India', u'Himachal Pradesh'), '2013-08-05')",2
"('unable', ('India', u'Gujarat'), '2013-08-19')",1
"('show', ('India', u'Madhya Pradesh'), '2013-08-19')",1
"('regulate', ('India', u'Uttar Pradesh'), '2013-07-15')",1
"('bjp', ('India', u'Karnataka'), '2013-07-22')",1
"('risk', ('India', u'Delhi'), '2013-09-23')",1
"('anemia', ('India', u'Haryana'), '2013-07-22')",3
"('camp', ('India', u'Haryana'), '2013-09-09')",1
"('disease', ('India', u'Uttar Pradesh'), '2013-09-23')",1
"('like', ('India', u'Rajasthan'), '2013-09-30')",2
"('indulge', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('hurt', ('India', u'Uttar Pradesh'), '2013-07-15')",2
"('surjan', ('India', u'Delhi'), '2013-07-22')",2
"('election', ('India', u'Delhi'), '2013-07-15')",1
"('several', ('India', u'Maharashtra'), '2013-08-12')",1
"('thursday', ('India', u'Maharashtra'), '2013-04-15')",1
"('patient', ('India', u'Karnataka'), '2013-07-15')",1
"('win', ('India', u'Andhra Pradesh'), '2013-08-05')",1
"('healthcare', ('India', u'Tamil Nadu'), '2013-09-23')",1
"('rise', ('India', u'Madhya Pradesh'), '2013-09-23')",1
"('fan', ('India', u'Delhi'), '2013-09-23')",1
"('detect', ('India', u'Uttar Pradesh'), '2013-09-02')",1
"('advertiser', ('India', u'Uttar Pradesh'), '2013-08-05')",1
"('buzz', ('India', u'Uttar Pradesh'), '2013-09-16')",1
"('hour', ('India', u'Uttar Pradesh'), '2013-08-19')",1
"('recent', ('India', u'Himachal Pradesh'), '2013-08-05')",1
"('brain', ('India', u'Jharkhand'), '2013-08-19')",1
"('less', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('around', ('India', u'Madhya Pradesh'), '2013-01-14')",1
"('mid', ('India', u'Madhya Pradesh'), '2013-08-05')",1
"('instruction', ('India', u'Tamil Nadu'), '2013-06-10')",1
"('unlike', ('India', u'Haryana'), '2013-08-19')",1
"('bhatkal', ('India', u'Maharashtra'), '2013-09-02')",1
"('news', ('India', u'Madhya Pradesh'), '2013-08-12')",1
"('suspend', ('India', u'Karnataka'), '2013-06-17')",2
"('vomit', ('India', u'Uttar Pradesh'), '2013-04-29')",1
"('large', ('India', 'Kerala'), '2013-08-26')",1
"('initial', ('India', u'Punjab'), '2013-09-09')",1
"('acid', ('India', u'Gujarat'), '2013-08-05')",1
"('combat', ('India', u'Delhi'), '2013-08-26')",1
